SalesOrderLineKey,ResellerKey,CustomerKey,ProductKey,OrderDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Unit Price Discount Pct,Product Standard Cost,
44114003,575,-1,262,20170912,2,3,183.9382,0,181.4857,
44114007,575,-1,285,20170912,2,3,178.5808,0,176.1997,
44114015,575,-1,314,20170912,2,3,2146.962,0,2171.2942,
44114021,575,-1,315,20170912,2,3,874.794,0,884.7083,
44129002,54,-1,220,20170916,2,3,20.1865,0,12.0278,
44129005,54,-1,253,20170916,2,3,178.5808,0,176.1997,
44129008,54,-1,272,20170916,2,3,183.9382,0,181.4857,
44129015,54,-1,285,20170916,2,3,178.5808,0,176.1997,
44129024,54,-1,317,20170916,2,3,874.794,0,884.7083,
44129029,54,-1,215,20170916,2,3,20.1865,0,12.0278,
44131003,576,-1,349,20170917,2,3,2024.994,0,1898.0944,
44293005,618,-1,314,20170923,2,3,2146.962,0,2171.2942,
44313007,161,-1,313,20170928,2,3,2146.962,0,2171.2942,
44313015,161,-1,285,20170928,2,3,178.5808,0,176.1997,
44494002,558,-1,317,20171105,2,3,874.794,0,884.7083,
44494007,558,-1,215,20171105,2,3,20.1865,0,12.0278,
44494026,558,-1,229,20171105,2,3,28.8404,0,31.7244,
44522017,270,-1,315,20171110,2,3,874.794,0,884.7083,
44524001,144,-1,218,20171110,2,3,5.7,0,3.3963,
44531013,684,-1,319,20171111,2,3,874.794,0,884.7083,
44531018,684,-1,316,20171111,2,3,874.794,0,884.7083,
44559001,342,-1,215,20171117,2,3,20.1865,0,12.0278,
44559008,342,-1,315,20171117,2,3,874.794,0,884.7083,
44559016,342,-1,262,20171117,2,3,183.9382,0,181.4857,
44782006,143,-1,314,20171126,2,3,2146.962,0,2171.2942,
44782011,143,-1,311,20171126,2,3,2146.962,0,2171.2942,
44782012,143,-1,272,20171126,2,3,183.9382,0,181.4857,
44784003,126,-1,223,20171126,2,3,5.1865,0,5.7052,
44797013,54,-1,264,20171129,2,3,183.9382,0,181.4857,
44797032,54,-1,212,20171129,2,3,20.1865,0,12.0278,
43659002,676,-1,350,20170702,5,3,2024.994,0,1898.0944,
43659008,676,-1,229,20170702,5,3,28.8404,0,31.7244,
43676004,17,-1,348,20170717,5,3,2024.994,0,1898.0944,
43681009,423,-1,319,20170719,5,3,874.794,0,884.7083,
43693001,485,-1,235,20170729,5,3,28.8404,0,31.7244,
43693005,485,-1,344,20170729,5,3,2039.994,0,1912.1544,
43693008,485,-1,350,20170729,5,3,2024.994,0,1898.0944,
43694001,315,-1,349,20170729,5,3,2024.994,0,1898.0944,
43694002,315,-1,344,20170729,5,3,2039.994,0,1912.1544,
43694005,315,-1,235,20170729,5,3,28.8404,0,31.7244,
43845002,206,-1,232,20170801,5,3,28.8404,0,31.7244,
43861013,584,-1,315,20170807,5,3,874.794,0,884.7083,
43861025,584,-1,229,20170807,5,3,28.8404,0,31.7244,
43861027,584,-1,215,20170807,5,3,20.1865,0,12.0278,
43862003,99,-1,350,20170807,5,3,2024.994,0,1898.0944,
43875018,278,-1,235,20170813,5,3,28.8404,0,31.7244,
43875020,278,-1,293,20170813,5,3,722.5949,0,623.8403,
43900007,422,-1,346,20170824,5,3,2039.994,0,1912.1544,
43900009,422,-1,348,20170824,5,3,2024.994,0,1898.0944,
43902003,566,-1,347,20170824,5,3,2039.994,0,1912.1544,
43902007,566,-1,344,20170824,5,3,2039.994,0,1912.1544,
43902011,566,-1,348,20170824,5,3,2024.994,0,1898.0944,
44098006,567,-1,350,20170908,5,3,2024.994,0,1898.0944,
44102003,386,-1,232,20170909,5,3,28.8404,0,31.7244,
44116004,368,-1,350,20170912,5,3,2024.994,0,1898.0944,
44116006,368,-1,346,20170912,5,3,2039.994,0,1912.1544,
44128001,279,-1,348,20170916,5,3,2024.994,0,1898.0944,
44130005,602,-1,351,20170916,5,3,2024.994,0,1898.0944,
44130008,602,-1,348,20170916,5,3,2024.994,0,1898.0944,
44297005,17,-1,223,20170924,5,3,5.1865,0,5.7052,
44297006,17,-1,219,20170924,5,3,5.7,0,3.3963,
44304002,27,-1,349,20170926,5,3,2024.994,0,1898.0944,
44304009,27,-1,345,20170926,5,3,2039.994,0,1912.1544,
44305011,676,-1,219,20170926,5,3,5.7,0,3.3963,
44305012,676,-1,223,20170926,5,3,5.1865,0,5.7052,
44306011,423,-1,229,20170926,5,3,28.8404,0,31.7244,
44309012,549,-1,315,20170927,5,3,874.794,0,884.7083,
44309018,549,-1,312,20170927,5,3,2146.962,0,2171.2942,
44488006,206,-1,220,20171103,5,3,20.1865,0,12.0278,
44493001,531,-1,232,20171104,5,3,28.8404,0,31.7244,
44506002,584,-1,212,20171107,5,3,20.1865,0,12.0278,
44506003,584,-1,264,20171107,5,3,183.9382,0,181.4857,
44506013,584,-1,235,20171107,5,3,28.8404,0,31.7244,
44506023,584,-1,319,20171107,5,3,874.794,0,884.7083,
44506027,584,-1,270,20171107,5,3,183.9382,0,181.4857,
44507001,99,-1,349,20171108,5,3,2024.994,0,1898.0944,
44507002,99,-1,307,20171108,5,3,722.5949,0,623.8403,
44507005,99,-1,348,20171108,5,3,2024.994,0,1898.0944,
44507007,99,-1,347,20171108,5,3,2039.994,0,1912.1544,
44518002,278,-1,215,20171109,5,3,20.1865,0,12.0278,
44518007,278,-1,235,20171109,5,3,28.8404,0,31.7244,
44518011,278,-1,293,20171109,5,3,722.5949,0,623.8403,
44549002,422,-1,219,20171115,5,3,5.7,0,3.3963,
44549003,422,-1,349,20171115,5,3,2024.994,0,1898.0944,
44549004,422,-1,347,20171115,5,3,2039.994,0,1912.1544,
44549006,422,-1,344,20171115,5,3,2039.994,0,1912.1544,
44549007,422,-1,345,20171115,5,3,2039.994,0,1912.1544,
44549008,422,-1,223,20171115,5,3,5.1865,0,5.7052,
44552011,566,-1,229,20171115,5,3,28.8404,0,31.7244,
44552013,566,-1,293,20171115,5,3,722.5949,0,623.8403,
44552019,566,-1,235,20171115,5,3,28.8404,0,31.7244,
44553001,63,-1,348,20171115,5,3,2024.994,0,1898.0944,
44555007,612,-1,310,20171115,5,3,2146.962,0,2171.2942,
44555018,612,-1,312,20171115,5,3,2146.962,0,2171.2942,
44562015,45,-1,270,20171118,5,3,183.9382,0,181.4857,
44562018,45,-1,253,20171118,5,3,178.5808,0,176.1997,
44761002,567,-1,307,20171123,5,3,722.5949,0,623.8403,
44761006,567,-1,292,20171123,5,3,818.7,0,706.811,
44761009,567,-1,296,20171123,5,3,714.7043,0,617.0281,
44779003,368,-1,347,20171126,5,3,2039.994,0,1912.1544,
44779004,368,-1,218,20171126,5,3,5.7,0,3.3963,
44779008,368,-1,348,20171126,5,3,2024.994,0,1898.0944,
44799002,602,-1,346,20171129,5,3,2039.994,0,1912.1544,
44799005,602,-1,218,20171129,5,3,5.7,0,3.3963,
44799006,602,-1,292,20171129,5,3,818.7,0,706.811,
44799007,602,-1,350,20171129,5,3,2024.994,0,1898.0944,
44133014,170,-1,285,20170918,5,3,178.5808,0,176.1997,
44801002,170,-1,310,20171130,5,3,2146.962,0,2171.2942,
44801007,170,-1,312,20171130,5,3,2146.962,0,2171.2942,
44801012,170,-1,317,20171130,5,3,874.794,0,884.7083,
44801016,170,-1,285,20171130,5,3,178.5808,0,176.1997,
43664006,397,-1,344,20170707,1,3,2039.994,0,1912.1544,
43683007,506,-1,223,20170720,1,3,5.1865,0,5.7052,
43683011,506,-1,212,20170720,1,3,20.1865,0,12.0278,
43686001,344,-1,319,20170724,1,3,874.794,0,884.7083,
43867007,145,-1,229,20170809,1,3,28.8404,0,31.7244,
43867015,145,-1,293,20170809,1,3,722.5949,0,623.8403,
43877004,73,-1,344,20170814,1,3,2039.994,0,1912.1544,
43894001,559,-1,219,20170820,1,3,5.7,0,3.3963,
43894003,559,-1,348,20170820,1,3,2024.994,0,1898.0944,
43895014,469,-1,212,20170821,1,3,20.1865,0,12.0278,
43895015,469,-1,215,20170821,1,3,20.1865,0,12.0278,
43909002,326,-1,349,20170828,1,3,2024.994,0,1898.0944,
43909003,326,-1,296,20170828,1,3,714.7043,0,617.0281,
43909006,326,-1,351,20170828,1,3,2024.994,0,1898.0944,
43911002,433,-1,319,20170829,1,3,874.794,0,884.7083,
43911004,433,-1,315,20170829,1,3,874.794,0,884.7083,
43911015,433,-1,270,20170829,1,3,183.9382,0,181.4857,
43917005,218,-1,270,20170831,1,3,183.9382,0,181.4857,
43917006,218,-1,220,20170831,1,3,20.1865,0,12.0278,
44078004,272,-1,350,20170903,1,3,2024.994,0,1898.0944,
44100006,293,-1,347,20170908,1,3,2039.994,0,1912.1544,
44100010,293,-1,235,20170908,1,3,28.8404,0,31.7244,
44100016,293,-1,292,20170908,1,3,818.7,0,706.811,
44100020,293,-1,345,20170908,1,3,2039.994,0,1912.1544,
44121004,169,-1,292,20170913,1,3,818.7,0,706.811,
44121014,169,-1,350,20170913,1,3,2024.994,0,1898.0944,
44126006,20,-1,219,20170915,1,3,5.7,0,3.3963,
44284001,146,-1,212,20170920,1,3,20.1865,0,12.0278,
44284008,146,-1,215,20170920,1,3,20.1865,0,12.0278,
44285004,397,-1,344,20170921,1,3,2039.994,0,1912.1544,
44285005,397,-1,292,20170921,1,3,818.7,0,706.811,
44285011,397,-1,350,20170921,1,3,2024.994,0,1898.0944,
44492019,697,-1,219,20171103,1,3,5.7,0,3.3963,
44501013,1,-1,262,20171107,1,3,183.9382,0,181.4857,
44513005,145,-1,349,20171108,1,3,2024.994,0,1898.0944,
44513006,145,-1,218,20171108,1,3,5.7,0,3.3963,
44513007,145,-1,212,20171108,1,3,20.1865,0,12.0278,
44513015,145,-1,296,20171108,1,3,714.7043,0,617.0281,
44514001,650,-1,350,20171109,1,3,2024.994,0,1898.0944,
44523008,73,-1,347,20171110,1,3,2039.994,0,1912.1544,
44523016,73,-1,349,20171110,1,3,2024.994,0,1898.0944,
44540005,469,-1,304,20171114,1,3,714.7043,0,617.0281,
44540006,469,-1,220,20171114,1,3,20.1865,0,12.0278,
44540008,469,-1,218,20171114,1,3,5.7,0,3.3963,
44540011,469,-1,229,20171114,1,3,28.8404,0,31.7244,
44540013,469,-1,344,20171114,1,3,2039.994,0,1912.1544,
44541001,559,-1,344,20171114,1,3,2039.994,0,1912.1544,
44541002,559,-1,346,20171114,1,3,2039.994,0,1912.1544,
44541006,559,-1,218,20171114,1,3,5.7,0,3.3963,
44561002,326,-1,351,20171117,1,3,2024.994,0,1898.0944,
44561006,326,-1,346,20171117,1,3,2039.994,0,1912.1544,
44561010,326,-1,218,20171117,1,3,5.7,0,3.3963,
44563001,433,-1,223,20171118,1,3,5.1865,0,5.7052,
44563003,433,-1,314,20171118,1,3,2146.962,0,2171.2942,
44563019,433,-1,315,20171118,1,3,874.794,0,884.7083,
44563023,433,-1,275,20171118,1,3,356.898,0,352.1394,
44563026,433,-1,319,20171118,1,3,874.794,0,884.7083,
44567005,401,-1,347,20171118,1,3,2039.994,0,1912.1544,
44567006,401,-1,350,20171118,1,3,2024.994,0,1898.0944,
44567010,401,-1,219,20171118,1,3,5.7,0,3.3963,
44567012,401,-1,345,20171118,1,3,2039.994,0,1912.1544,
44570007,218,-1,310,20171119,1,3,2146.962,0,2171.2942,
44570008,218,-1,223,20171119,1,3,5.1865,0,5.7052,
44570013,218,-1,311,20171119,1,3,2146.962,0,2171.2942,
44570014,218,-1,316,20171119,1,3,874.794,0,884.7083,
44570016,218,-1,220,20171119,1,3,20.1865,0,12.0278,
44570021,218,-1,262,20171119,1,3,183.9382,0,181.4857,
44570026,218,-1,285,20171119,1,3,178.5808,0,176.1997,
44570030,218,-1,313,20171119,1,3,2146.962,0,2171.2942,
44743008,272,-1,346,20171120,1,3,2039.994,0,1912.1544,
44762010,293,-1,307,20171123,1,3,722.5949,0,623.8403,
44762012,293,-1,347,20171123,1,3,2039.994,0,1912.1544,
44762016,293,-1,232,20171123,1,3,28.8404,0,31.7244,
44762019,293,-1,304,20171123,1,3,714.7043,0,617.0281,
44771019,91,-1,212,20171125,1,3,20.1865,0,12.0278,
44771021,91,-1,314,20171125,1,3,2146.962,0,2171.2942,
44771022,91,-1,310,20171125,1,3,2146.962,0,2171.2942,
44771023,91,-1,319,20171125,1,3,874.794,0,884.7083,
44771025,91,-1,262,20171125,1,3,183.9382,0,181.4857,
44771029,91,-1,220,20171125,1,3,20.1865,0,12.0278,
44771031,91,-1,317,20171125,1,3,874.794,0,884.7083,
44771032,91,-1,215,20171125,1,3,20.1865,0,12.0278,
44788004,169,-1,307,20171127,1,3,722.5949,0,623.8403,
44788008,169,-1,300,20171127,1,3,809.76,0,699.0928,
44792010,20,-1,351,20171128,1,3,2024.994,0,1898.0944,
44086001,678,-1,344,20170905,6,3,2039.994,0,1912.1544,
44086010,678,-1,229,20170905,6,3,28.8404,0,31.7244,
44086013,678,-1,307,20170905,6,3,722.5949,0,623.8403,
44086019,678,-1,235,20170905,6,3,28.8404,0,31.7244,
44086020,678,-1,300,20170905,6,3,809.76,0,699.0928,
44086021,678,-1,293,20170905,6,3,722.5949,0,623.8403,
44750003,678,-1,292,20171121,6,3,818.7,0,706.811,
44750004,678,-1,348,20171121,6,3,2024.994,0,1898.0944,
44750009,678,-1,300,20171121,6,3,809.76,0,699.0928,
44750017,678,-1,307,20171121,6,3,722.5949,0,623.8403,
44750019,678,-1,220,20171121,6,3,20.1865,0,12.0278,
44750020,678,-1,212,20171121,6,3,20.1865,0,12.0278,
44085002,155,-1,315,20170905,6,3,874.794,0,884.7083,
44085007,155,-1,215,20170905,6,3,20.1865,0,12.0278,
44085009,155,-1,270,20170905,6,3,183.9382,0,181.4857,
44749002,155,-1,315,20171121,6,3,874.794,0,884.7083,
44749008,155,-1,311,20171121,6,3,2146.962,0,2171.2942,
44749011,155,-1,319,20171121,6,3,874.794,0,884.7083,
44749020,155,-1,312,20171121,6,3,2146.962,0,2171.2942,
44749026,155,-1,270,20171121,6,3,183.9382,0,181.4857,
44749032,155,-1,232,20171121,6,3,28.8404,0,31.7244,
43668001,514,-1,317,20170710,6,3,874.794,0,884.7083,
43668012,514,-1,316,20170710,6,3,874.794,0,884.7083,
43668015,514,-1,264,20170710,6,3,183.9382,0,181.4857,
43668024,514,-1,285,20170710,6,3,178.5808,0,176.1997,
43668026,514,-1,253,20170710,6,3,178.5808,0,176.1997,
43668028,514,-1,276,20170710,6,3,356.898,0,352.1394,
44288012,514,-1,276,20170922,6,3,356.898,0,352.1394,
44288014,514,-1,317,20170922,6,3,874.794,0,884.7083,
44288015,514,-1,285,20170922,6,3,178.5808,0,176.1997,
44288018,514,-1,315,20170922,6,3,874.794,0,884.7083,
44288021,514,-1,212,20170922,6,3,20.1865,0,12.0278,
44288024,514,-1,264,20170922,6,3,183.9382,0,181.4857,
44288025,514,-1,272,20170922,6,3,183.9382,0,181.4857,
44288026,514,-1,241,20170922,6,3,758.0759,0,747.9682,
44288028,514,-1,316,20170922,6,3,874.794,0,884.7083,
44288031,514,-1,310,20170922,6,3,2146.962,0,2171.2942,
44081011,118,-1,223,20170903,6,3,5.1865,0,5.7052,
44081012,118,-1,349,20170903,6,3,2024.994,0,1898.0944,
44745007,118,-1,344,20171121,6,3,2039.994,0,1912.1544,
44745009,118,-1,351,20171121,6,3,2024.994,0,1898.0944,
44745010,118,-1,218,20171121,6,3,5.7,0,3.3963,
44745011,118,-1,212,20171121,6,3,20.1865,0,12.0278,
44745014,118,-1,229,20171121,6,3,28.8404,0,31.7244,
43661007,442,-1,348,20170705,6,3,2024.994,0,1898.0944,
43662005,227,-1,262,20170707,6,3,183.9382,0,181.4857,
43662015,227,-1,253,20170707,6,3,178.5808,0,176.1997,
43674001,83,-1,319,20170717,6,3,874.794,0,884.7083,
43677001,679,-1,232,20170718,6,3,28.8404,0,31.7244,
43844003,353,-1,350,20170801,6,3,2024.994,0,1898.0944,
43846001,318,-1,270,20170801,6,3,183.9382,0,181.4857,
43850006,191,-1,262,20170803,6,3,183.9382,0,181.4857,
43850008,191,-1,319,20170803,6,3,874.794,0,884.7083,
43850010,191,-1,275,20170803,6,3,356.898,0,352.1394,
43853006,11,-1,351,20170804,6,3,2024.994,0,1898.0944,
43857004,533,-1,319,20170807,6,3,874.794,0,884.7083,
43857006,533,-1,223,20170807,6,3,5.1865,0,5.7052,
43879009,569,-1,272,20170816,6,3,183.9382,0,181.4857,
43879015,569,-1,270,20170816,6,3,183.9382,0,181.4857,
43879018,569,-1,319,20170816,6,3,874.794,0,884.7083,
43879020,569,-1,285,20170816,6,3,178.5808,0,176.1997,
43886006,317,-1,220,20170818,6,3,20.1865,0,12.0278,
43890005,354,-1,293,20170819,6,3,722.5949,0,623.8403,
43890012,354,-1,351,20170819,6,3,2024.994,0,1898.0944,
43890013,354,-1,300,20170819,6,3,809.76,0,699.0928,
43891004,29,-1,346,20170820,6,3,2039.994,0,1912.1544,
43891005,29,-1,344,20170820,6,3,2039.994,0,1912.1544,
43891008,29,-1,345,20170820,6,3,2039.994,0,1912.1544,
43898010,84,-1,314,20170823,6,3,2146.962,0,2171.2942,
43898016,84,-1,275,20170823,6,3,356.898,0,352.1394,
43898019,84,-1,229,20170823,6,3,28.8404,0,31.7244,
44077006,173,-1,315,20170902,6,3,874.794,0,884.7083,
44111018,460,-1,319,20170911,6,3,874.794,0,884.7083,
44282002,442,-1,215,20170919,6,3,20.1865,0,12.0278,
44282006,442,-1,229,20170919,6,3,28.8404,0,31.7244,
44282015,442,-1,344,20170919,6,3,2039.994,0,1912.1544,
44283011,227,-1,253,20170919,6,3,178.5808,0,176.1997,
44283019,227,-1,262,20170919,6,3,183.9382,0,181.4857,
44295008,83,-1,315,20170923,6,3,874.794,0,884.7083,
44298021,679,-1,316,20170925,6,3,874.794,0,884.7083,
44300004,480,-1,223,20170925,6,3,5.1865,0,5.7052,
44498005,102,-1,272,20171106,6,3,183.9382,0,181.4857,
44498015,102,-1,319,20171106,6,3,874.794,0,884.7083,
44499001,389,-1,351,20171106,6,3,2024.994,0,1898.0944,
44504001,533,-1,223,20171107,6,3,5.1865,0,5.7052,
44504010,533,-1,270,20171107,6,3,183.9382,0,181.4857,
44504015,533,-1,215,20171107,6,3,20.1865,0,12.0278,
44525009,569,-1,310,20171110,6,3,2146.962,0,2171.2942,
44525023,569,-1,276,20171110,6,3,356.898,0,352.1394,
44527001,335,-1,218,20171111,6,3,5.7,0,3.3963,
44533018,317,-1,319,20171112,6,3,874.794,0,884.7083,
44534008,354,-1,307,20171113,6,3,722.5949,0,623.8403,
44534011,354,-1,349,20171113,6,3,2024.994,0,1898.0944,
44534013,354,-1,218,20171113,6,3,5.7,0,3.3963,
44535014,136,-1,314,20171113,6,3,2146.962,0,2171.2942,
44542006,29,-1,348,20171114,6,3,2024.994,0,1898.0944,
44547008,84,-1,285,20171114,6,3,178.5808,0,176.1997,
44547012,84,-1,317,20171114,6,3,874.794,0,884.7083,
44547025,84,-1,276,20171114,6,3,356.898,0,352.1394,
44547027,84,-1,272,20171114,6,3,183.9382,0,181.4857,
44744002,173,-1,223,20171120,6,3,5.1865,0,5.7052,
44765001,156,-1,232,20171124,6,3,28.8404,0,31.7244,
44766001,498,-1,218,20171124,6,3,5.7,0,3.3963,
44773010,460,-1,229,20171125,6,3,28.8404,0,31.7244,
44773013,460,-1,235,20171125,6,3,28.8404,0,31.7244,
43678007,203,-1,223,20170718,4,3,5.1865,0,5.7052,
43680014,491,-1,223,20170718,4,3,5.1865,0,5.7052,
43689009,166,-1,264,20170726,4,3,183.9382,0,181.4857,
43689018,166,-1,319,20170726,4,3,874.794,0,884.7083,
43692012,221,-1,275,20170729,4,3,356.898,0,352.1394,
43859003,259,-1,319,20170807,4,3,874.794,0,884.7083,
43872003,240,-1,319,20170813,4,3,874.794,0,884.7083,
43873009,78,-1,253,20170813,4,3,178.5808,0,176.1997,
43873012,78,-1,276,20170813,4,3,356.898,0,352.1394,
43873019,78,-1,272,20170813,4,3,183.9382,0,181.4857,
43892004,167,-1,223,20170820,4,3,5.1865,0,5.7052,
43892012,167,-1,319,20170820,4,3,874.794,0,884.7083,
43897014,312,-1,223,20170823,4,3,5.1865,0,5.7052,
43901001,385,-1,345,20170824,4,3,2039.994,0,1912.1544,
43901002,385,-1,346,20170824,4,3,2039.994,0,1912.1544,
43906009,309,-1,347,20170826,4,3,2039.994,0,1912.1544,
43906011,309,-1,349,20170826,4,3,2024.994,0,1898.0944,
43912016,403,-1,315,20170830,4,3,874.794,0,884.7083,
44095004,581,-1,348,20170907,4,3,2024.994,0,1898.0944,
44107009,647,-1,315,20170910,4,3,874.794,0,884.7083,
44115006,366,-1,348,20170912,4,3,2024.994,0,1898.0944,
44115012,366,-1,293,20170912,4,3,722.5949,0,623.8403,
44124004,3,-1,319,20170914,4,3,874.794,0,884.7083,
44127007,608,-1,351,20170915,4,3,2024.994,0,1898.0944,
44127010,608,-1,223,20170915,4,3,5.1865,0,5.7052,
44127022,608,-1,296,20170915,4,3,714.7043,0,617.0281,
44299027,203,-1,319,20170925,4,3,874.794,0,884.7083,
44301004,491,-1,275,20170925,4,3,356.898,0,352.1394,
44301005,491,-1,318,20170925,4,3,874.794,0,884.7083,
44314013,166,-1,317,20170928,4,3,874.794,0,884.7083,
44314016,166,-1,310,20170928,4,3,2146.962,0,2171.2942,
44314022,166,-1,319,20170928,4,3,874.794,0,884.7083,
44315005,292,-1,223,20170928,4,3,5.1865,0,5.7052,
44317002,221,-1,319,20170929,4,3,874.794,0,884.7083,
44317010,221,-1,276,20170929,4,3,356.898,0,352.1394,
44317011,221,-1,262,20170929,4,3,183.9382,0,181.4857,
44317026,221,-1,275,20170929,4,3,356.898,0,352.1394,
44481001,492,-1,348,20171101,4,3,2024.994,0,1898.0944,
44481007,492,-1,218,20171101,4,3,5.7,0,3.3963,
44505008,384,-1,218,20171107,4,3,5.7,0,3.3963,
44520004,78,-1,310,20171110,4,3,2146.962,0,2171.2942,
44520014,78,-1,264,20171110,4,3,183.9382,0,181.4857,
44520028,78,-1,262,20171110,4,3,183.9382,0,181.4857,
44521025,240,-1,312,20171110,4,3,2146.962,0,2171.2942,
44538003,167,-1,316,20171113,4,3,874.794,0,884.7083,
44538011,167,-1,317,20171113,4,3,874.794,0,884.7083,
44538016,167,-1,272,20171113,4,3,183.9382,0,181.4857,
44538019,167,-1,312,20171113,4,3,2146.962,0,2171.2942,
44538027,167,-1,262,20171113,4,3,183.9382,0,181.4857,
44538035,167,-1,318,20171113,4,3,874.794,0,884.7083,
44544007,312,-1,348,20171114,4,3,2024.994,0,1898.0944,
44544014,312,-1,223,20171114,4,3,5.1865,0,5.7052,
44545008,256,-1,315,20171114,4,3,874.794,0,884.7083,
44551002,385,-1,348,20171115,4,3,2024.994,0,1898.0944,
44556007,309,-1,223,20171116,4,3,5.1865,0,5.7052,
44557003,255,-1,262,20171116,4,3,183.9382,0,181.4857,
44557020,255,-1,310,20171116,4,3,2146.962,0,2171.2942,
44564003,403,-1,312,20171118,4,3,2146.962,0,2171.2942,
44564008,403,-1,270,20171118,4,3,183.9382,0,181.4857,
44564016,403,-1,314,20171118,4,3,2146.962,0,2171.2942,
44754001,417,-1,319,20171122,4,3,874.794,0,884.7083,
44754006,417,-1,253,20171122,4,3,178.5808,0,176.1997,
44755002,273,-1,310,20171122,4,3,2146.962,0,2171.2942,
44756011,93,-1,262,20171122,4,3,183.9382,0,181.4857,
44757003,581,-1,218,20171122,4,3,5.7,0,3.3963,
44760002,473,-1,272,20171123,4,3,183.9382,0,181.4857,
44768010,647,-1,317,20171124,4,3,874.794,0,884.7083,
44768012,647,-1,279,20171124,4,3,178.5808,0,176.1997,
44770008,365,-1,315,20171125,4,3,874.794,0,884.7083,
44776007,187,-1,351,20171125,4,3,2024.994,0,1898.0944,
44776009,187,-1,218,20171125,4,3,5.7,0,3.3963,
44777013,366,-1,296,20171126,4,3,714.7043,0,617.0281,
44777020,366,-1,218,20171126,4,3,5.7,0,3.3963,
44791009,3,-1,319,20171128,4,3,874.794,0,884.7083,
44791013,3,-1,264,20171128,4,3,183.9382,0,181.4857,
44791019,3,-1,285,20171128,4,3,178.5808,0,176.1997,
44795009,608,-1,348,20171129,4,3,2024.994,0,1898.0944,
44795012,608,-1,350,20171129,4,3,2024.994,0,1898.0944,
44795013,608,-1,296,20171129,4,3,714.7043,0,617.0281,
44795015,608,-1,300,20171129,4,3,809.76,0,699.0928,
44795019,608,-1,292,20171129,4,3,818.7,0,706.811,
44120007,75,-1,349,20170913,4,3,2024.994,0,1898.0944,
44120010,75,-1,304,20170913,4,3,714.7043,0,617.0281,
44120012,75,-1,223,20170913,4,3,5.1865,0,5.7052,
44787001,75,-1,349,20171127,4,3,2024.994,0,1898.0944,
44787011,75,-1,350,20171127,4,3,2024.994,0,1898.0944,
43678018,203,-1,220,20170718,4,3,20.1865,0,12.0278,
43692010,221,-1,215,20170729,4,3,20.1865,0,12.0278,
43692024,221,-1,220,20170729,4,3,20.1865,0,12.0278,
43901008,385,-1,215,20170824,4,3,20.1865,0,12.0278,
44113003,187,-1,212,20170912,4,3,20.1865,0,12.0278,
44115004,366,-1,212,20170912,4,3,20.1865,0,12.0278,
44119002,648,-1,220,20170913,4,3,20.1865,0,12.0278,
44119007,648,-1,212,20170913,4,3,20.1865,0,12.0278,
44119010,648,-1,215,20170913,4,3,20.1865,0,12.0278,
44520016,78,-1,212,20171110,4,3,20.1865,0,12.0278,
44544013,312,-1,215,20171114,4,3,20.1865,0,12.0278,
44551015,385,-1,215,20171115,4,3,20.1865,0,12.0278,
44556011,309,-1,220,20171116,4,3,20.1865,0,12.0278,
44566003,40,-1,220,20171118,4,3,20.1865,0,12.0278,
44754007,417,-1,215,20171122,4,3,20.1865,0,12.0278,
44777003,366,-1,220,20171126,4,3,20.1865,0,12.0278,
44777015,366,-1,215,20171126,4,3,20.1865,0,12.0278,
44783010,648,-1,212,20171126,4,3,20.1865,0,12.0278,
44783013,648,-1,220,20171126,4,3,20.1865,0,12.0278,
44787012,75,-1,220,20171127,4,3,20.1865,0,12.0278,
43892002,167,-1,232,20170820,4,3,28.8404,0,31.7244,
43906006,309,-1,229,20170826,4,3,28.8404,0,31.7244,
43912005,403,-1,235,20170830,4,3,28.8404,0,31.7244,
44090002,417,-1,229,20170906,4,3,28.8404,0,31.7244,
44090007,417,-1,235,20170906,4,3,28.8404,0,31.7244,
44093018,93,-1,229,20170907,4,3,28.8404,0,31.7244,
44120003,75,-1,229,20170913,4,3,28.8404,0,31.7244,
44299009,203,-1,229,20170925,4,3,28.8404,0,31.7244,
44500006,259,-1,232,20171106,4,3,28.8404,0,31.7244,
44544001,312,-1,235,20171114,4,3,28.8404,0,31.7244,
44551009,385,-1,229,20171115,4,3,28.8404,0,31.7244,
44556005,309,-1,235,20171116,4,3,28.8404,0,31.7244,
44556008,309,-1,229,20171116,4,3,28.8404,0,31.7244,
44752004,114,-1,232,20171121,4,3,28.8404,0,31.7244,
44776004,187,-1,235,20171125,4,3,28.8404,0,31.7244,
44777012,366,-1,235,20171126,4,3,28.8404,0,31.7244,
44783016,648,-1,229,20171126,4,3,28.8404,0,31.7244,
44791003,3,-1,235,20171128,4,3,28.8404,0,31.7244,
44795006,608,-1,229,20171129,4,3,28.8404,0,31.7244,
43865011,328,-1,223,20170808,4,3,5.1865,0,5.7052,
43865014,328,-1,315,20170808,4,3,874.794,0,884.7083,
44509004,328,-1,212,20171108,4,3,20.1865,0,12.0278,
44509012,328,-1,215,20171108,4,3,20.1865,0,12.0278,
44509020,328,-1,318,20171108,4,3,874.794,0,884.7083,
44509022,328,-1,285,20171108,4,3,178.5808,0,176.1997,
44509025,328,-1,319,20171108,4,3,874.794,0,884.7083,
44509031,328,-1,262,20171108,4,3,183.9382,0,181.4857,
